timestamp_ms,pid,ppid,tid,name,priority,nice_value,state,cpu_affinity,current_cpu,voluntary_ctx_switches,involuntary_ctx_switches,cpu_time_ms,memory_rss,memory_vms,page_faults,minor_faults,major_faults,scheduler_latency_ns,is_realtime,scheduler_policy
1748112763613,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112763613,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112763613,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51654656,7974912,14452,0,0,0,0,0
1748112763613,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112763613,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112763613,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112763613,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120483840,40366080,86503,0,0,0,0,0
1748112763613,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112763613,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118886400,36216832,47321,0,0,0,0,0
1748112763613,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112763613,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112763613,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112763613,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112763613,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95481856,29982720,26160,0,0,0,0,0
1748112763613,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119721984,36081664,42723,0,0,0,0,0
1748112763613,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41029632,13688832,16135,0,0,0,0,0
1748112763613,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39124992,12800000,12518,0,0,0,0,0
1748112763613,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112763613,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112763884,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311726080,148054016,140250,0,0,0,0,0
1748112763884,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112763884,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112763884,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51654656,7974912,14452,0,0,0,0,0
1748112763884,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112763884,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112763884,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112763884,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120483840,40366080,86504,0,0,0,0,0
1748112763884,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112763884,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118886400,36216832,47321,0,0,0,0,0
1748112763884,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112763884,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112763884,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112763884,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112763884,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95485952,29986816,26161,0,0,0,0,0
1748112763884,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119721984,36081664,42723,0,0,0,0,0
1748112763884,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41029632,13688832,16135,0,0,0,0,0
1748112763884,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112763884,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112763884,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112764140,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311726080,148054016,140250,0,0,0,0,0
1748112764140,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112764140,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112764140,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51691520,8011776,14461,0,0,0,0,0
1748112764140,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112764140,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112764140,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112764140,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120561664,40443904,86523,0,0,0,0,0
1748112764140,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112764140,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118906880,36237312,47326,0,0,0,0,0
1748112764140,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112764140,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112764140,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112764140,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112764140,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95440896,29941760,26161,0,0,0,0,0
1748112764140,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119721984,36081664,42723,0,0,0,0,0
1748112764140,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112764140,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112764140,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112764140,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112764404,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311726080,148054016,140250,0,0,0,0,0
1748112764404,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112764404,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112764404,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51691520,8011776,14461,0,0,0,0,0
1748112764404,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112764404,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112764404,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112764404,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120561664,40443904,86523,0,0,0,0,0
1748112764404,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112764404,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118906880,36237312,47326,0,0,0,0,0
1748112764404,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112764404,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112764404,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112764404,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112764404,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95453184,29954048,26164,0,0,0,0,0
1748112764404,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119721984,36081664,42723,0,0,0,0,0
1748112764404,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112764404,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112764404,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112764404,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112764664,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311726080,148054016,140250,0,0,0,0,0
1748112764664,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
1748112764664,12064,7012,0,"powershell.exe",8,0,"",0,0,0,0,2250,109023232,84865024,213950,0,0,0,0,0
1748112764664,5264,1780,0,"sihost.exe",8,0,"",0,0,0,0,1843.75,51691520,8011776,14461,0,0,0,0,0
1748112764664,6620,612,0,"SearchHost.exe",8,0,"",0,0,0,0,1812.5,137535488,45867008,42682,0,0,0,0,0
1748112764664,6700,612,0,"StartMenuExperienceHost.exe",8,0,"",0,0,0,0,1562.5,128901120,52260864,39229,0,0,0,0,0
1748112764664,4552,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,1343.75,45326336,9867264,17968,0,0,0,0,0
1748112764664,10772,10532,0,"msedgewebview2.exe",8,0,"",0,0,0,0,1125,120561664,40443904,86523,0,0,0,0,0
1748112764664,8476,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,953.125,163500032,115077120,72806,0,0,0,0,0
1748112764664,7964,6620,0,"msedgewebview2.exe",8,0,"",0,0,0,0,921.875,118906880,36237312,47326,0,0,0,0,0
1748112764664,10532,10484,0,"ms-teams.exe",8,0,"",0,0,0,0,875,76824576,25620480,144531,0,0,0,0,0
1748112764664,7256,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,812.5,51707904,8224768,20128,0,0,0,0,0
1748112764664,6508,6068,0,"OneDrive.exe",8,0,"",0,0,0,0,796.875,130281472,50397184,41215,0,0,0,0,0
1748112764664,7428,612,0,"RuntimeBroker.exe",8,0,"",0,0,0,0,609.375,39956480,5660672,13885,0,0,0,0,0
1748112764664,7012,6068,0,"WindowsTerminal.exe",8,0,"",0,0,0,0,562.5,95453184,29954048,26164,0,0,0,0,0
1748112764664,9632,6068,0,"msedge.exe",8,0,"",0,0,0,0,546.875,119144448,35487744,42723,0,0,0,0,0
1748112764664,8168,7964,0,"msedgewebview2.exe",8,0,"",0,0,0,0,343.75,41037824,13697024,16137,0,0,0,0,0
1748112764664,9496,6068,0,"vmtoolsd.exe",8,0,"",0,0,0,0,312.5,23412736,5931008,6373,0,0,0,0,0
1748112764664,11108,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,312.5,39100416,12775424,12519,0,0,0,0,0
1748112764664,5408,912,0,"svchost.exe",8,0,"",0,0,0,0,281.25,38854656,7667712,10793,0,0,0,0,0
1748112764922,6068,6028,0,"explorer.exe",8,0,"",0,0,0,0,9125,311726080,148054016,140250,0,0,0,0,0
1748112764922,9596,10772,0,"msedgewebview2.exe",8,0,"",0,0,0,0,2625,223424512,187551744,223912,0,0,0,0,0
