timestamp_ms,core_id,usage_pct,user_pct,system_pct,idle_pct,iowait_pct,interrupts,context_switches,cache_misses,frequency_mhz
1748120301147,0,0,0,0,100,0,0,0,0,0
1748120301147,1,0,0,0,100,0,0,0,0,0
1748120301147,2,0,0,0,100,0,0,0,0,0
1748120301147,3,0,0,0,100,0,0,0,0,0
1748120301147,4,26.4706,0,26.4706,73.5294,0,0,0,0,0
1748120301147,5,0,0,0,100,0,0,0,0,0
1748120301147,6,0,0,0,100,0,0,0,0,0
1748120301147,7,3.125,0,3.125,96.875,0,0,0,0,0
1748120301423,0,0,0,0,100,0,0,0,0,0
1748120301423,1,0,0,0,100,0,0,0,0,0
1748120301423,2,0,0,0,100,0,0,0,0,0
1748120301423,3,0,0,0,100,0,0,0,0,0
1748120301423,4,0,0,0,100,0,0,0,0,0
1748120301423,5,0,0,0,100,0,0,0,0,0
1748120301423,6,0,0,0,100,0,0,0,0,0
1748120301423,7,0,0,0,100,0,0,0,0,0
1748120301699,0,0,0,0,100,0,0,0,0,0
1748120301699,1,0,0,0,100,0,0,0,0,0
1748120301699,2,0,0,0,100,0,0,0,0,0
1748120301699,0,0,0,0,0,0,0,0,0,0
1748120301699,4,0,0,0,100,0,0,0,0,0
1748120301699,5,0,0,0,100,0,0,0,0,0
1748120301699,6,0,0,0,100,0,0,0,0,0
1748120301699,7,0,0,0,100,0,0,0,0,0
1748120301975,0,0,0,0,100,0,0,0,0,0
1748120301975,0,0,0,0,0,0,0,0,0,0
1748120301975,2,0,0,0,100,0,0,0,0,0
1748120301975,3,0,0,0,100,0,0,0,0,0
1748120301975,4,0,0,0,100,0,0,0,0,0
1748120301975,5,0,0,0,100,0,0,0,0,0
1748120301975,6,0,0,0,100,0,0,0,0,0
1748120301975,0,0,0,0,0,0,0,0,0,0
1748120302251,0,0,0,0,100,0,0,0,0,0
1748120302251,0,0,0,0,0,0,0,0,0,0
1748120302251,2,0,0,0,100,0,0,0,0,0
1748120302251,3,0,0,0,100,0,0,0,0,0
1748120302251,4,0,0,0,100,0,0,0,0,0
1748120302251,5,0,0,0,100,0,0,0,0,0
1748120302251,6,0,0,0,100,0,0,0,0,0
1748120302251,7,0,0,0,100,0,0,0,0,0
1748120302527,0,0,0,0,100,0,0,0,0,0
1748120302527,1,0,0,0,100,0,0,0,0,0
1748120302527,2,0,0,0,100,0,0,0,0,0
1748120302527,3,0,0,0,100,0,0,0,0,0
1748120302527,4,0,0,0,100,0,0,0,0,0
1748120302527,5,2.63158,0,2.63158,97.3684,0,0,0,0,0
1748120302527,6,0,0,0,100,0,0,0,0,0
1748120302527,7,0,0,0,100,0,0,0,0,0
1748120302803,0,0,0,0,100,0,0,0,0,0
1748120302803,1,0,0,0,100,0,0,0,0,0
1748120302803,2,0,0,0,100,0,0,0,0,0
1748120302803,3,0,0,0,100,0,0,0,0,0
1748120302803,4,0,0,0,100,0,0,0,0,0
1748120302803,5,0,0,0,100,0,0,0,0,0
1748120302803,6,0,0,0,100,0,0,0,0,0
1748120302803,0,0,0,0,0,0,0,0,0,0
1748120303079,0,0,0,0,100,0,0,0,0,0
1748120303079,1,0,0,0,100,0,0,0,0,0
1748120303079,2,0,0,0,100,0,0,0,0,0
1748120303079,3,0,0,0,100,0,0,0,0,0
1748120303079,4,0,0,0,100,0,0,0,0,0
1748120303079,5,0,0,0,100,0,0,0,0,0
1748120303079,0,0,0,0,0,0,0,0,0,0
1748120303079,7,0,0,0,100,0,0,0,0,0
1748120303355,0,0,0,0,100,0,0,0,0,0
1748120303355,1,0,0,0,100,0,0,0,0,0
1748120303355,2,0,0,0,100,0,0,0,0,0
1748120303355,0,0,0,0,0,0,0,0,0,0
1748120303355,4,0,0,0,100,0,0,0,0,0
1748120303355,5,0,0,0,100,0,0,0,0,0
1748120303355,0,0,0,0,0,0,0,0,0,0
1748120303355,7,0,0,0,100,0,0,0,0,0
1748120303631,0,0,0,0,100,0,0,0,0,0
1748120303631,1,0,0,0,100,0,0,0,0,0
1748120303631,2,0,0,0,100,0,0,0,0,0
1748120303631,3,0,0,0,100,0,0,0,0,0
1748120303631,4,0,0,0,100,0,0,0,0,0
1748120303631,5,0,0,0,100,0,0,0,0,0
1748120303631,6,0,0,0,100,0,0,0,0,0
1748120303631,7,0,0,0,100,0,0,0,0,0
1748120303905,0,0,0,0,100,0,0,0,0,0
1748120303905,1,0,0,0,100,0,0,0,0,0
1748120303905,2,0,0,0,100,0,0,0,0,0
