timestamp_ms,runqueue_length_core0,runqueue_length_core1,runqueue_length_core2,runqueue_length_core3,total_runnable,total_blocked,total_sleeping,voluntary_ctx_switches,involuntary_ctx_switches,avg_scheduler_latency_ns,max_scheduler_latency_ns,realtime_processes,normal_processes
1748120348114,0,0,0,0,0,0,0,0,0,1157.64,35520,4,35
1748120348383,0,0,0,0,0,0,0,0,0,1157.83,35520,4,35
1748120348652,0,0,0,0,0,0,0,0,0,1158.4,35520,4,35
1748120348922,0,0,0,0,0,0,0,0,0,1160.54,35520,4,35
1748120349193,0,0,0,0,0,0,0,0,0,1163.06,35520,4,35
1748120349460,0,0,0,0,0,0,0,0,0,1164.36,35520,4,35
1748120349733,0,0,0,0,0,0,0,0,0,1165.52,35520,4,35
1748120350004,0,0,0,0,0,0,0,0,0,1168.05,35520,4,35
1748120350259,0,0,0,0,0,0,0,0,0,1168.78,35520,4,35
1748120350533,0,0,0,0,0,0,0,0,0,1171.53,35520,4,35
1748120350804,0,0,0,0,0,0,0,0,0,1172.93,35520,4,35
1748120351073,0,0,0,0,0,0,0,0,0,1174.29,35520,4,35
1748120351343,0,0,0,0,0,0,0,0,0,1174.87,35520,4,35
1748120351619,0,0,0,0,0,0,0,0,0,1172.17,35520,4,35
1748120351895,0,0,0,0,0,0,0,0,0,1168.73,35520,4,35
1748120352171,0,0,0,0,0,0,0,0,0,1166.67,35520,4,35
1748120352447,0,0,0,0,0,0,0,0,0,1163.9,35520,4,35
1748120352723,0,0,0,0,0,0,0,0,0,1162.18,35520,4,35
1748120352999,0,0,0,0,0,0,0,0,0,1158.97,35520,4,35
1748120353274,0,0,0,0,0,0,0,0,0,1156.01,35520,4,35
1748120353550,0,0,0,0,0,0,0,0,0,1154.01,35520,4,35
1748120353825,0,0,0,0,0,0,0,0,0,1151.52,35520,4,35
1748120354096,0,0,0,0,0,0,0,0,0,1148.78,35520,4,35
1748120354359,0,0,0,0,0,0,0,0,0,1146.3,35520,4,35
1748120354635,0,0,0,0,0,0,0,0,0,1144.25,35520,4,35
1748120354912,0,0,0,0,0,0,0,0,0,1141.96,35520,4,35
1748120355187,0,0,0,0,0,0,0,0,0,1139.19,35520,4,35
1748120355463,0,0,0,0,0,0,0,0,0,1137.56,35520,4,35
1748120355740,0,0,0,0,0,0,0,0,0,1136.28,35520,4,35
1748120356016,0,0,0,0,0,0,0,0,0,1132.9,35520,4,35
1748120356288,0,0,0,0,0,0,0,0,0,1131.1,35520,4,35
1748120356550,0,0,0,0,0,0,0,0,0,1132.33,35520,4,35
1748120356823,0,0,0,0,0,0,0,0,0,1133.02,35520,4,35
1748120357092,0,0,0,0,0,0,0,0,0,1134.74,35520,4,35
1748120357362,0,0,0,0,0,0,0,0,0,1135.77,35520,4,35
1748120357632,0,0,0,0,0,0,0,0,0,1136.88,35520,4,35
1748120357903,0,0,0,0,0,0,0,0,0,1139.26,35520,4,35
1748120358173,0,0,0,0,0,0,0,0,0,1139.12,35520,4,35
1748120358443,0,0,0,0,0,0,0,0,0,1141.1,35520,4,35
1748120358712,0,0,0,0,0,0,0,0,0,1141.55,35520,4,35
1748120358969,0,0,0,0,0,0,0,0,0,1143.94,35520,4,35
1748120359243,0,0,0,0,0,0,0,0,0,1144.69,35520,4,35
1748120359513,0,0,0,0,0,0,0,0,0,1144,35520,4,35
1748120359789,0,0,0,0,0,0,0,0,0,1142.16,35520,4,35
1748120360064,0,0,0,0,0,0,0,0,0,1140.63,35520,4,35
1748120360339,0,0,0,0,0,0,0,0,0,1140.46,35520,4,35
1748120360615,0,0,0,0,0,0,0,0,0,1138.4,35520,4,35
1748120360891,0,0,0,0,0,0,0,0,0,1138.65,35520,4,35
1748120361158,0,0,0,0,0,0,0,0,0,1137.53,35520,4,35
1748120361434,0,0,0,0,0,0,0,0,0,1135.52,35520,4,35
1748120361710,0,0,0,0,0,0,0,0,0,1133.38,35520,4,35
1748120361986,0,0,0,0,0,0,0,0,0,1131.56,35520,4,35
1748120362262,0,0,0,0,0,0,0,0,0,1130.15,35520,4,35
1748120362538,0,0,0,0,0,0,0,0,0,1128.86,35520,4,35
1748120362814,0,0,0,0,0,0,0,0,0,1127.66,35520,4,35
1748120363085,0,0,0,0,0,0,0,0,0,1125.68,35520,4,35
1748120363361,0,0,0,0,0,0,0,0,0,1124.28,35520,4,35
1748120363637,0,0,0,0,0,0,0,0,0,1123.27,35520,4,35
1748120363913,0,0,0,0,0,0,0,0,0,1121.8,35520,4,35
1748120364189,0,0,0,0,0,0,0,0,0,1119.73,35520,4,35
1748120364465,0,0,0,0,0,0,0,0,0,1117.63,35520,4,35
1748120364723,0,0,0,0,0,0,0,0,0,1116.61,35520,4,35
1748120364994,0,0,0,0,0,0,0,0,0,1116.41,35520,4,35
1748120365261,0,0,0,0,0,0,0,0,0,1115.89,35520,4,35
1748120365534,0,0,0,0,0,0,0,0,0,1116.46,35520,4,35
1748120365802,0,0,0,0,0,0,0,0,0,1115.39,35520,4,35
1748120366073,0,0,0,0,0,0,0,0,0,1115.48,35520,4,35
1748120366342,0,0,0,0,0,0,0,0,0,1115.08,35520,4,35
1748120366613,0,0,0,0,0,0,0,0,0,1114.86,35520,4,35
1748120366882,0,0,0,0,0,0,0,0,0,1115.57,35520,4,35
1748120367158,0,0,0,0,0,0,0,0,0,1114.22,35520,4,35
1748120367434,0,0,0,0,0,0,0,0,0,1112.32,35520,4,35
1748120367704,0,0,0,0,0,0,0,0,0,1111.69,35520,4,35
1748120367973,0,0,0,0,0,0,0,0,0,1110.38,35520,4,35
1748120368250,0,0,0,0,0,0,0,0,0,1108.74,35520,4,35
1748120368525,0,0,0,0,0,0,0,0,0,1106.45,35520,4,35
1748120368796,0,0,0,0,0,0,0,0,0,1104.82,35520,4,35
1748120369065,0,0,0,0,0,0,0,0,0,1103.17,35520,4,35
1748120369328,0,0,0,0,0,0,0,0,0,1101.45,35520,4,35
1748120369595,0,0,0,0,0,0,0,0,0,1099.44,35520,4,35
1748120369871,0,0,0,0,0,0,0,0,0,1097.63,35520,4,35
1748120370145,0,0,0,0,0,0,0,0,0,1096.05,35520,4,35
1748120370421,0,0,0,0,0,0,0,0,0,1094.95,35520,4,35
1748120370697,0,0,0,0,0,0,0,0,0,1093.35,35520,4,35
1748120370973,0,0,0,0,0,0,0,0,0,1092.1,35520,4,35
1748120371249,0,0,0,0,0,0,0,0,0,1091.16,35520,4,35
1748120371519,0,0,0,0,0,0,0,0,0,1089.26,35520,4,35
1748120371795,0,0,0,0,0,0,0,0,0,1087.38,35520,4,35
1748120372054,0,0,0,0,0,0,0,0,0,1086.83,35520,4,35
1748120372323,0,0,0,0,0,0,0,0,0,1086.75,35520,4,35
1748120372594,0,0,0,0,0,0,0,0,0,1085.89,35520,4,35
1748120372864,0,0,0,0,0,0,0,0,0,1085.29,35520,4,35
1748120373123,0,0,0,0,0,0,0,0,0,1084.23,35520,4,35
1748120373390,0,0,0,0,0,0,0,0,0,1083.41,35520,4,35
1748120373664,0,0,0,0,0,0,0,0,0,1083.26,35520,4,35
1748120373933,0,0,0,0,0,0,0,0,0,1082.53,35520,4,35
1748120374202,0,0,0,0,0,0,0,0,0,1082.3,35520,4,35
1748120374459,0,0,0,0,0,0,0,0,0,1081.91,35520,4,35
1748120374733,0,0,0,0,0,0,0,0,0,1081.08,35520,4,35
1748120375002,0,0,0,0,0,0,0,0,0,1080.92,35520,4,35
1748120375273,0,0,0,0,0,0,0,0,0,1080.98,35520,4,35
1748120375542,0,0,0,0,0,0,0,0,0,1082.04,35520,4,35
1748120375818,0,0,0,0,0,0,0,0,0,1081.2,35520,4,35
1748120376094,0,0,0,0,0,0,0,0,0,1081.5,35520,4,35
1748120376370,0,0,0,0,0,0,0,0,0,1080.11,35520,4,35
1748120376646,0,0,0,0,0,0,0,0,0,1078.95,35520,4,35
1748120376922,0,0,0,0,0,0,0,0,0,1084.96,35520,4,35
1748120377196,0,0,0,0,0,0,0,0,0,1083.4,35520,4,35
1748120377472,0,0,0,0,0,0,0,0,0,1082.43,35520,4,35
1748120377748,0,0,0,0,0,0,0,0,0,1081.08,35520,4,35
1748120378022,0,0,0,0,0,0,0,0,0,1079.64,35520,4,35
1748120378290,0,0,0,0,0,0,0,0,0,1078.07,35520,4,35
1748120378566,0,0,0,0,0,0,0,0,0,1076.36,35520,4,35
1748120378842,0,0,0,0,0,0,0,0,0,1074.85,35520,4,35
1748120379118,0,0,0,0,0,0,0,0,0,1073,35520,4,35
1748120379393,0,0,0,0,0,0,0,0,0,1071.28,35520,4,35
1748120379669,0,0,0,0,0,0,0,0,0,1069.96,35520,4,35
1748120379945,0,0,0,0,0,0,0,0,0,1071.68,35520,4,35
1748120380221,0,0,0,0,0,0,0,0,0,1070.49,35520,4,35
1748120380492,0,0,0,0,0,0,0,0,0,1069.16,35520,4,35
1748120380765,0,0,0,0,0,0,0,0,0,1068.41,35520,4,35
1748120381033,0,0,0,0,0,0,0,0,0,1067.57,35520,4,35
1748120381303,0,0,0,0,0,0,0,0,0,1066.52,35520,4,35
1748120381572,0,0,0,0,0,0,0,0,0,1065.28,35520,4,35
1748120381843,0,0,0,0,0,0,0,0,0,1065.1,35520,4,35
1748120382098,0,0,0,0,0,0,0,0,0,1065.34,35520,4,35
1748120382374,0,0,0,0,0,0,0,0,0,1065.06,35520,4,35
1748120382640,0,0,0,0,0,0,0,0,0,1064.19,35520,4,35
1748120382915,0,0,0,0,0,0,0,0,0,1063.62,35520,4,35
1748120383183,0,0,0,0,0,0,0,0,0,1063,35520,4,35
1748120383453,0,0,0,0,0,0,0,0,0,1063.98,35520,4,35
1748120383723,0,0,0,0,0,0,0,0,0,1063.24,35520,4,35
1748120383993,0,0,0,0,0,0,0,0,0,1061.97,35520,4,35
1748120384264,0,0,0,0,0,0,0,0,0,1061.52,35520,4,35
1748120384532,0,0,0,0,0,0,0,0,0,1061.24,35520,4,35
1748120384803,0,0,0,0,0,0,0,0,0,1061.14,35520,4,35
1748120385072,0,0,0,0,0,0,0,0,0,1060.67,35520,4,35
1748120385344,0,0,0,0,0,0,0,0,0,1060.39,35520,4,35
1748120385612,0,0,0,0,0,0,0,0,0,1060.3,35520,4,35
1748120385884,0,0,0,0,0,0,0,0,0,1059.94,35520,4,35
1748120386154,0,0,0,0,0,0,0,0,0,1060.03,35520,4,35
1748120386424,0,0,0,0,0,0,0,0,0,1059.61,35520,4,35
1748120386693,0,0,0,0,0,0,0,0,0,1059.13,35520,4,35
1748120386963,0,0,0,0,0,0,0,0,0,1058.29,35520,4,35
1748120387234,0,0,0,0,0,0,0,0,0,1057.48,35520,4,35
1748120387503,0,0,0,0,0,0,0,0,0,1057.04,35520,4,35
1748120387772,0,0,0,0,0,0,0,0,0,1055.97,35520,4,35
1748120388046,0,0,0,0,0,0,0,0,0,1055.46,35520,4,35
1748120388322,0,0,0,0,0,0,0,0,0,1054.63,35520,4,35
1748120388598,0,0,0,0,0,0,0,0,0,1054.46,35520,4,35
1748120388874,0,0,0,0,0,0,0,0,0,1053.58,35520,4,35
1748120389144,0,0,0,0,0,0,0,0,0,1052.82,35520,4,35
1748120389420,0,0,0,0,0,0,0,0,0,1051.67,35520,4,35
1748120389696,0,0,0,0,0,0,0,0,0,1050.45,35520,4,35
1748120389964,0,0,0,0,0,0,0,0,0,1050.53,35520,4,35
1748120390241,0,0,0,0,0,0,0,0,0,1049.42,35520,4,35
1748120390517,0,0,0,0,0,0,0,0,0,1048.81,35520,4,35
1748120390793,0,0,0,0,0,0,0,0,0,1047.67,35520,4,35
1748120391069,0,0,0,0,0,0,0,0,0,1046.77,35520,4,35
1748120391344,0,0,0,0,0,0,0,0,0,1045.44,35520,4,35
1748120391620,0,0,0,0,0,0,0,0,0,1044.67,35520,4,35
1748120391897,0,0,0,0,0,0,0,0,0,1043.4,35520,4,35
1748120392173,0,0,0,0,0,0,0,0,0,1042.76,35520,4,35
1748120392449,0,0,0,0,0,0,0,0,0,1042.65,35520,4,35
1748120392725,0,0,0,0,0,0,0,0,0,1042.11,35520,4,35
1748120392993,0,0,0,0,0,0,0,0,0,1043.46,35520,4,35
1748120393259,0,0,0,0,0,0,0,0,0,1044.52,35520,4,35
1748120393523,0,0,0,0,0,0,0,0,0,1045.78,35520,4,35
1748120393793,0,0,0,0,0,0,0,0,0,1047.18,35520,4,35
1748120394063,0,0,0,0,0,0,0,0,0,1049.09,35520,4,35
1748120394339,0,0,0,0,0,0,0,0,0,1049.18,35520,4,35
1748120394615,0,0,0,0,0,0,0,0,0,1048.76,35520,4,35
1748120394883,0,0,0,0,0,0,0,0,0,1047.5,35520,4,35
1748120395159,0,0,0,0,0,0,0,0,0,1045.88,35520,4,35
1748120395435,0,0,0,0,0,0,0,0,0,1044.73,35520,4,35
1748120395711,0,0,0,0,0,0,0,0,0,1043.82,35520,4,35
1748120395987,0,0,0,0,0,0,0,0,0,1042.64,35520,4,35
1748120396263,0,0,0,0,0,0,0,0,0,1041.81,35520,4,35
1748120396539,0,0,0,0,0,0,0,0,0,1041.11,35520,4,35
1748120396815,0,0,0,0,0,0,0,0,0,1040.19,35520,4,35
1748120397082,0,0,0,0,0,0,0,0,0,1039.45,35520,4,35
1748120397358,0,0,0,0,0,0,0,0,0,1038.8,35520,4,35
1748120397635,0,0,0,0,0,0,0,0,0,1037.74,35520,4,35
1748120397906,0,0,0,0,0,0,0,0,0,1036.85,35520,4,35
1748120398175,0,0,0,0,0,0,0,0,0,1036.2,35520,4,35
1748120398451,0,0,0,0,0,0,0,0,0,1034.82,35520,4,35
1748120398727,0,0,0,0,0,0,0,0,0,1033.66,35520,4,35
1748120398998,0,0,0,0,0,0,0,0,0,1032.26,35520,4,35
1748120399274,0,0,0,0,0,0,0,0,0,1030.91,35520,4,35
1748120399542,0,0,0,0,0,0,0,0,0,1031.93,35520,4,35
1748120399812,0,0,0,0,0,0,0,0,0,1032.82,35520,4,35
1748120400083,0,0,0,0,0,0,0,0,0,1033.84,35520,4,35
1748120400353,0,0,0,0,0,0,0,0,0,1035.36,35520,4,35
1748120400623,0,0,0,0,0,0,0,0,0,1036.33,35520,4,35
1748120400893,0,0,0,0,0,0,0,0,0,1037.49,35520,4,35
1748120401162,0,0,0,0,0,0,0,0,0,1039.78,35520,4,35
1748120401433,0,0,0,0,0,0,0,0,0,1040.56,35520,4,35
1748120401703,0,0,0,0,0,0,0,0,0,1041.96,35520,4,35
1748120401973,0,0,0,0,0,0,0,0,0,1043.59,35520,4,35
1748120402244,0,0,0,0,0,0,0,0,0,1044.77,35520,4,35
1748120402514,0,0,0,0,0,0,0,0,0,1045.64,35520,4,35
1748120402790,0,0,0,0,0,0,0,0,0,1045.53,35520,4,35
1748120403064,0,0,0,0,0,0,0,0,0,1045.06,35520,4,35
1748120403340,0,0,0,0,0,0,0,0,0,1045.14,35520,4,35
1748120403616,0,0,0,0,0,0,0,0,0,1044.52,35520,4,35
1748120403892,0,0,0,0,0,0,0,0,0,1043.71,35520,4,35
1748120404165,0,0,0,0,0,0,0,0,0,1043.08,35520,4,35
1748120404441,0,0,0,0,0,0,0,0,0,1042.09,35520,4,35
1748120404717,0,0,0,0,0,0,0,0,0,1041.94,35520,4,35
